kwartier,price_eur_kwh,tarief,verbruik_kwh,ev_energie_kwh,afname_kwh,injectie_kwh,bat_laden_kwh_kw,bat_ontladen_kwh_kw,sl_productie_kwh
2024-11-03 16:15:00,0.10576996558934296,nacht,0.307,0.0,0.307,0.0,0.0,0.0,0.0
2024-11-03 16:30:00,0.11037789171271106,nacht,0.234,0.0,0.234,0.0,0.0,0.0,0.0
2024-11-03 16:45:00,0.11447796053402637,nacht,0.274,0.0,0.274,0.0,0.0,0.0,0.0
2024-11-03 17:00:00,0.11802836917347212,nacht,0.265,0.0,0.265,0.0,0.0,0.0,0.0
2024-11-03 17:15:00,0.12086190611178699,nacht,0.169,0.0,0.169,0.0,0.0,0.0,0.0
2024-11-03 17:30:00,0.12293676846915697,nacht,0.12,0.0,0.12,0.0,0.0,0.0,0.0
2024-11-03 17:45:00,0.12425295624558384,nacht,0.11,0.0,0.11,0.0,0.0,0.0,0.0
2024-11-03 18:00:00,0.12484921614219274,nacht,0.148,0.0,0.148,0.0,0.0,0.0,0.0
2024-11-03 18:15:00,0.12488053496350858,nacht,0.357,0.0,0.357,0.0,0.0,0.0,0.0
2024-11-03 18:30:00,0.12438565941065645,nacht,0.191,0.0,0.191,0.0,0.0,0.0,0.0
2024-11-03 18:45:00,0.12336458948364179,nacht,0.432,0.0,0.432,0.0,0.0,0.0,0.0
2024-11-03 19:00:00,0.12188476625775548,nacht,0.585,0.0,0.585,0.0,0.0,0.0,0.0
2024-11-03 19:15:00,0.12021595403418088,nacht,0.442,0.0,0.442,0.0,0.0,0.0,0.0
2024-11-03 19:30:00,0.11842559388821246,nacht,0.305,0.0,0.305,0.0,0.0,0.0,0.0
2024-11-03 19:45:00,0.11651368581985116,nacht,0.152,0.0,0.152,0.0,0.0,0.0,0.0
2024-11-03 20:00:00,0.1144673438267846,nacht,0.13,0.0,0.13,0.0,0.0,0.0,0.0
2024-11-03 20:15:00,0.11223502389976876,nacht,0.106,0.0,0.106,0.0,0.0,0.0,0.0
2024-11-03 20:30:00,0.10980384003649306,nacht,0.118,0.0,0.118,0.0,0.0,0.0,0.0
2024-11-03 20:45:00,0.10717379223695389,nacht,0.159,0.0,0.159,0.0,0.0,0.0,0.0
2024-11-03 21:00:00,0.10451648343510532,nacht,0.254,0.0,0.254,0.0,0.0,0.0,0.0
2024-11-03 21:15:00,0.10251832536674463,nacht,0.282,0.0,0.282,0.0,0.0,0.0,0.0
2024-11-03 21:30:00,0.10135092096581777,nacht,0.143,0.0,0.143,0.0,0.0,0.0,0.0
2024-11-03 21:45:00,0.10101427023233192,nacht,0.137,0.0,0.137,0.0,0.0,0.0,0.0
2024-11-03 22:00:00,0.10128797243279404,nacht,0.092,0.0,0.092,0.0,0.0,0.0,0.0
2024-11-03 22:15:00,0.10129042463325641,nacht,0.136,0.0,0.136,0.0,0.0,0.0,0.0
2024-11-03 22:30:00,0.10080122610023044,nacht,0.139,0.0,0.139,0.0,0.0,0.0,0.0
2024-11-03 22:45:00,0.09982037683371893,nacht,0.09,0.0,0.09,0.0,0.0,0.0,0.0
2024-11-03 23:00:00,0.09834787683371905,nacht,0.077,0.0,0.327,0.0,0.25,0.0,0.0
2024-11-03 23:15:00,0.0963837261002318,nacht,0.125,0.0,0.375,0.0,0.25,0.0,0.0
2024-11-03 23:30:00,0.09392792463325532,nacht,0.135,0.0,0.385,0.0,0.25,0.0,0.0
2024-11-03 23:45:00,0.09098047243279324,nacht,0.0,0.0,0.25,0.003,0.25,0.0,0.0
2024-11-04 00:00:00,0.09359194415169934,nacht,0.0,0.0,0.212,0.0,0.25,0.0,0.0
2024-11-04 00:15:00,0.09241027773595704,nacht,0.26,0.0,0.51,0.0,0.25,0.0,0.0
2024-11-04 00:30:00,0.09144916679212887,nacht,0.1069999999999999,0.0,0.357,0.0,0.25,0.0,0.0
2024-11-04 00:45:00,0.09070861132021474,nacht,0.075,0.0,0.325,0.0,0.25,0.0,0.0
2024-11-04 01:00:00,0.09018861132021476,nacht,0.1069999999999999,0.0,0.357,0.0,0.25,0.0,0.0
2024-11-04 01:15:00,0.0898891667921289,nacht,0.1139999999999999,0.0,0.364,0.0,0.25,0.0,0.0
2024-11-04 01:30:00,0.08981027773595701,nacht,0.087,0.0,0.337,0.0,0.25,0.0,0.0
2024-11-04 01:45:00,0.08995194415169931,nacht,0.0949999999999999,0.0,0.345,0.0,0.25,0.0,0.0
2024-11-04 02:00:00,0.09023048556744152,nacht,0.1049999999999999,0.0,0.355,0.0,0.25,0.0,0.0
2024-11-04 02:15:00,0.09031118009552744,nacht,0.088,0.0,0.338,0.0,0.25,0.0,0.0
2024-11-04 02:30:00,0.09011034726404296,nacht,0.085,0.0,0.335,0.0,0.25,0.0,0.0
2024-11-04 02:45:00,0.08962798707298805,nacht,0.1139999999999999,0.0,0.364,0.0,0.25,0.0,0.0
2024-11-04 03:00:00,0.08896319641001901,nacht,0.1019999999999999,0.0,0.352,0.0,0.25,0.0,0.0
2024-11-04 03:15:00,0.08851236282576133,nacht,0.073,0.0,0.323,0.0,0.25,0.0,0.0
2024-11-04 03:30:00,0.08837458320787119,nacht,0.1009999999999999,0.0,0.351,0.0,0.25,0.0,0.0
2024-11-04 03:45:00,0.08854985755634834,nacht,0.1109999999999999,0.0,0.361,0.0,0.25,0.0,0.0
2024-11-04 04:00:00,0.0889829787924823,nacht,0.1059999999999999,0.0,0.356,0.0,0.25,0.0,0.0
2024-11-04 04:15:00,0.08945311860142738,nacht,0.1169999999999999,0.0,0.367,0.0,0.25,0.0,0.0
2024-11-04 04:30:00,0.08990506990447261,nacht,0.123,0.0,0.373,0.0,0.25,0.0,0.0
2024-11-04 04:45:00,0.09033883270161777,nacht,0.128,0.0,0.378,0.0,0.25,0.0,0.0
2024-11-04 05:00:00,0.09109176342005183,nacht,0.413,0.0,0.413,0.0,0.25,0.25,0.0
2024-11-04 05:15:00,0.09351328776852938,nacht,0.501,0.0,0.501,0.0,0.25,0.25,0.0
2024-11-04 05:30:00,0.09794076217423844,nacht,0.476,0.0,0.476,0.0,0.25,0.25,0.0
2024-11-04 05:45:00,0.10437418663718016,nacht,0.606,0.0,0.606,0.0,0.25,0.25,0.0
2024-11-04 06:00:00,0.11219059252730997,dag,0.002,0.0,0.035,0.033,0.0,0.0,0.0
2024-11-04 06:15:00,0.11889810532445516,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 06:30:00,0.12387375639857283,dag,0.0,0.0,0.002,0.002,0.0,0.0,0.0
2024-11-04 06:45:00,0.127117545749662,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 07:00:00,0.1288577414707079,dag,0.249,0.0,0.0,0.001,0.0,0.25,0.0
2024-11-04 07:15:00,0.13000741593365,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-04 07:30:00,0.13079483723147087,dag,0.258,0.0,0.008,0.0,0.0,0.25,0.0
2024-11-04 07:45:00,0.13122000536417136,dag,0.241,0.0,0.001,0.01,0.0,0.25,0.0
2024-11-04 08:00:00,0.13125344158985672,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-04 08:15:00,0.13077723094094698,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 08:30:00,0.1297618946755447,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 08:45:00,0.1282074327936516,dag,0.006,0.0,0.01,0.004,0.0,0.0,0.0
2024-11-04 09:00:00,0.1260122421698634,dag,0.704,0.0,0.207,0.003,0.0,0.5,0.0
2024-11-04 09:15:00,0.12276991030256433,dag,0.488,0.0,0.0,0.012,0.0,0.5,0.0
2024-11-04 09:30:00,0.11837883406635047,dag,0.5,0.0,0.005,0.005,0.0,0.5,0.0
2024-11-04 09:45:00,0.11283901346122184,dag,0.5,0.0,0.007,0.007,0.0,0.5,0.0
2024-11-04 10:00:00,0.1065613397306888,dag,0.0,0.0,0.002,0.005,0.0,0.0,0.003
2024-11-04 10:15:00,0.10118937784879654,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 10:30:00,0.09713401905905267,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-04 10:45:00,0.09439526336146171,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 11:00:00,0.09280302390738052,dag,0.002,0.0,0.005,0.003,0.0,0.0,0.0
2024-11-04 11:15:00,0.09167695330225069,dag,0.001,0.0,0.01,0.009,0.0,0.0,0.0
2024-11-04 11:30:00,0.09084696469743722,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-04 11:45:00,0.0903130580929319,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-04 12:00:00,0.09004656463978972,dag,0.252,0.0,0.006,0.004,0.0,0.25,0.0
2024-11-04 12:15:00,0.08993280894219788,dag,0.249,0.0,0.0,0.001,0.0,0.25,0.0
2024-11-04 12:30:00,0.08994312215120318,dag,0.251,0.0,0.014,0.013,0.0,0.25,0.0
2024-11-04 12:45:00,0.09007750426680924,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-04 13:00:00,0.09030446753346132,dag,0.012,0.0,0.012,0.0,0.0,0.0,0.0
2024-11-04 13:15:00,0.09049806092895779,dag,0.0,0.0,0.009,0.018,0.0,0.0,0.009
2024-11-04 13:30:00,0.09062679669774934,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-04 13:45:00,0.09069067483983144,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 14:00:00,0.09113619022636431,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-04 14:15:00,0.09374932234196967,dag,0.252,0.0,0.012,0.01,0.0,0.25,0.0
2024-11-04 14:30:00,0.0989765660578023,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-04 14:45:00,0.10681792137386399,dag,0.251,0.0,0.021,0.02,0.0,0.25,0.0
2024-11-04 15:00:00,0.11638077156108102,dag,0.259,0.0,0.017,0.008,0.0,0.25,0.0
2024-11-04 15:15:00,0.12409464970316368,dag,0.345,0.0,0.11,0.015,0.0,0.25,0.0
2024-11-04 15:30:00,0.12906693907104091,dag,0.262,0.0,0.02,0.008,0.0,0.25,0.0
2024-11-04 15:45:00,0.13129763966471455,dag,0.716,0.0,0.476,0.01,0.0,0.25,0.0
2024-11-04 16:00:00,0.13211634852931362,dag,0.179,0.0,0.179,0.0,0.0,0.0,0.0
2024-11-04 16:15:00,0.1368414538453744,dag,0.07,0.0,0.07,0.0,0.0,0.0,0.0
2024-11-04 16:30:00,0.14680255265803138,dag,0.102,0.0,0.102,0.0,0.0,0.0,0.0
2024-11-04 16:45:00,0.1619996449672808,dag,0.096,0.0,0.096,0.0,0.0,0.0,0.0
2024-11-04 17:00:00,0.1805494593216663,dag,0.178,0.0,0.178,0.0,0.0,0.0,0.0
2024-11-04 17:15:00,0.1949189099153364,dag,0.542,0.0,0.542,0.0,0.0,0.0,0.0
2024-11-04 17:30:00,0.20322472529683638,dag,0.557,0.0,0.557,0.0,0.0,0.0,0.0
2024-11-04 17:45:00,0.2054669054661608,dag,0.38,0.0,0.38,0.0,0.0,0.0,0.0
2024-11-04 18:00:00,0.20237706418402376,dag,0.291,0.0,0.291,0.0,0.0,0.0,0.0
2024-11-04 18:15:00,0.19688165649327768,dag,0.165,0.0,0.165,0.0,0.0,0.0,0.0
2024-11-04 18:30:00,0.1897122961546247,dag,0.173,0.0,0.173,0.0,0.0,0.0,0.0
2024-11-04 18:45:00,0.1808689831680731,dag,0.148,0.0,0.148,0.0,0.0,0.0,0.0
2024-11-04 19:00:00,0.17067790894223617,dag,0.499,0.0,0.499,0.0,0.0,0.0,0.0
2024-11-04 19:15:00,0.16044383911155818,dag,0.348,0.0,0.348,0.0,0.0,0.0,0.0
2024-11-04 19:30:00,0.1504929650846625,dag,0.314,0.0,0.314,0.0,0.0,0.0,0.0
2024-11-04 19:45:00,0.14082528686154364,dag,0.244,0.0,0.244,0.0,0.0,0.0,0.0
2024-11-04 20:00:00,0.13174880004703482,dag,0.369,0.0,0.369,0.0,0.0,0.0,0.0
2024-11-04 20:15:00,0.12449548706048516,dag,0.301,0.0,0.301,0.0,0.0,0.0,0.0
2024-11-04 20:30:00,0.11937334350672243,dag,0.332,0.0,0.332,0.0,0.0,0.0,0.0
2024-11-04 20:45:00,0.11638236938575755,dag,0.255,0.0,0.255,0.0,0.0,0.0,0.0
2024-11-04 21:00:00,0.11517314086962688,nacht,0.151,0.0,0.151,0.0,0.0,0.0,0.0
2024-11-04 21:15:00,0.11434796264650322,nacht,0.127,0.0,0.127,0.0,0.0,0.0,0.0
2024-11-04 21:30:00,0.11355741088844115,nacht,0.094,0.0,0.094,0.0,0.0,0.0,0.0
2024-11-04 21:45:00,0.11280148559542796,nacht,0.117,0.0,0.117,0.0,0.0,0.0,0.0
2024-11-04 22:00:00,0.11201051147446196,nacht,0.172,0.0,0.172,0.0,0.0,0.0,0.0
2024-11-04 22:15:00,0.11090578735349299,nacht,0.11,0.0,0.11,0.0,0.0,0.0,0.0
2024-11-04 22:30:00,0.1094176379395176,nacht,0.082,0.0,0.082,0.0,0.0,0.0,0.0
2024-11-04 22:45:00,0.10754606323252663,nacht,0.126,0.0,0.126,0.0,0.0,0.0,0.0
2024-11-04 23:00:00,0.10529106323252743,nacht,0.128,0.0,0.378,0.0,0.25,0.0,0.0
2024-11-04 23:15:00,0.10265263793951453,nacht,0.179,0.0,0.429,0.0,0.25,0.0,0.0
2024-11-04 23:30:00,0.09963078735349518,nacht,0.122,0.0,0.372,0.0,0.25,0.0,0.0
2024-11-04 23:45:00,0.09622551147446212,nacht,0.014,0.0,0.265,0.001,0.25,0.0,0.0
2024-11-05 00:00:00,0.10483079762311978,nacht,0.0,0.0,0.216,0.0,0.25,0.0,0.0
2024-11-05 00:15:00,0.10225154251758851,nacht,0.1079999999999999,0.0,0.358,0.0,0.25,0.0,0.0
2024-11-05 00:30:00,0.0999303724472344,nacht,0.123,0.0,0.373,0.0,0.25,0.0,0.0
2024-11-05 00:45:00,0.09786728741205729,nacht,0.132,0.0,0.382,0.0,0.25,0.0,0.0
2024-11-05 01:00:00,0.09606228741205734,nacht,0.1149999999999999,0.0,0.365,0.0,0.25,0.0,0.0
2024-11-05 01:15:00,0.09451537244723444,nacht,0.1049999999999999,0.0,0.355,0.0,0.25,0.0,0.0
2024-11-05 01:30:00,0.09322654251758844,nacht,0.13,0.0,0.38,0.0,0.25,0.0,0.0
2024-11-05 01:45:00,0.0921957976231198,nacht,0.128,0.0,0.378,0.0,0.25,0.0,0.0
2024-11-05 02:00:00,0.09140880272865093,nacht,0.0,0.0,0.357,0.0,0.5,0.0,0.0
2024-11-05 02:15:00,0.09080821769347379,nacht,0.0,0.0,0.359,0.0,0.5,0.0,0.0
2024-11-05 02:30:00,0.09037970748241161,nacht,0.0,0.0,0.469,0.0,0.5,0.0,0.0
2024-11-05 02:45:00,0.09012327209546356,nacht,0.0,0.0,0.373,0.0,0.5,0.0,0.0
2024-11-05 03:00:00,0.09004000167333902,nacht,0.1039999999999999,0.0,0.354,0.0,0.25,0.0,0.0
2024-11-05 03:15:00,0.09013425677887016,nacht,0.118,0.0,0.368,0.0,0.25,0.0,0.0
2024-11-05 03:30:00,0.09040712755276537,nacht,0.129,0.0,0.379,0.0,0.25,0.0,0.0
2024-11-05 03:45:00,0.09085861399502553,nacht,0.1129999999999999,0.0,0.363,0.0,0.25,0.0,0.0
2024-11-05 04:00:00,0.09148306557799356,nacht,0.1039999999999999,0.0,0.354,0.0,0.25,0.0,0.0
2024-11-05 04:15:00,0.0922578801910456,nacht,0.125,0.0,0.375,0.0,0.25,0.0,0.0
2024-11-05 04:30:00,0.093177407306526,nacht,0.127,0.0,0.377,0.0,0.25,0.0,0.0
2024-11-05 04:45:00,0.09424164692443492,nacht,0.1009999999999999,0.0,0.351,0.0,0.25,0.0,0.0
2024-11-05 05:00:00,0.0954902360146873,nacht,0.1049999999999999,0.0,0.355,0.0,0.25,0.0,0.0
2024-11-05 05:15:00,0.09708172245694732,nacht,0.134,0.0,0.384,0.0,0.25,0.0,0.0
2024-11-05 05:30:00,0.09905574322112988,nacht,0.125,0.0,0.375,0.0,0.25,0.0,0.0
2024-11-05 05:45:00,0.10141229830723568,nacht,0.289,0.0,0.539,0.0,0.25,0.0,0.0
2024-11-05 06:00:00,0.1042484903632576,dag,0.0259999999999999,0.0,0.051,0.025,0.0,0.0,0.0
2024-11-05 06:15:00,0.1079527299811657,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 06:30:00,0.11262211980895429,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-05 06:45:00,0.11825665984662236,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 07:00:00,0.12447392753228359,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 07:15:00,0.12974423261838866,dag,0.25,0.0,0.004,0.004,0.0,0.25,0.0
2024-11-05 07:30:00,0.13368515254305294,dag,0.248,0.0,0.008,0.01,0.0,0.25,0.0
2024-11-05 07:45:00,0.1362966873062751,dag,0.252,0.0,0.002,0.0,0.0,0.25,0.0
2024-11-05 08:00:00,0.13749704950760952,dag,0.264,0.0,0.025,0.011,0.0,0.25,0.0
2024-11-05 08:15:00,0.1369590895452775,dag,0.249,0.0,0.003,0.004,0.0,0.25,0.0
2024-11-05 08:30:00,0.13460102001883434,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 08:45:00,0.13042284092827866,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 09:00:00,0.12488412443727884,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 09:15:00,0.11982315920050039,dag,0.0,0.0,0.001,0.001,0.0,0.0,0.0
2024-11-05 09:30:00,0.1156995173816108,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 09:45:00,0.11251319898060956,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 10:00:00,0.11005395274327476,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 10:15:00,0.1074807736527209,dag,0.25,0.0,0.002,0.002,0.0,0.25,0.0
2024-11-05 10:30:00,0.10458341045472117,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 10:45:00,0.10136186314928272,dag,0.249,0.0,0.008,0.009,0.0,0.25,0.0
2024-11-05 11:00:00,0.09804068958961945,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-05 11:15:00,0.09551812118861926,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 11:30:00,0.09401871579949876,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-05 11:45:00,0.09354247342226245,dag,0.077,0.0,0.078,0.001,0.0,0.0,0.0
2024-11-05 12:00:00,0.09393016389824516,dag,0.25,0.0,0.021,0.021,0.0,0.25,0.0
2024-11-05 12:15:00,0.0945448665928061,dag,0.263,0.0,0.02,0.007,0.0,0.25,0.0
2024-11-05 12:30:00,0.09522735134728008,dag,0.237,0.0,0.0,0.013,0.0,0.25,0.0
2024-11-05 12:45:00,0.09597761816166894,dag,0.247,0.0,0.009,0.012,0.0,0.25,0.0
2024-11-05 13:00:00,0.09686177981739728,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 13:15:00,0.09814428744016004,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 13:30:00,0.09989125381137999,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-05 13:45:00,0.10210267893106266,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 14:00:00,0.10471896683216621,dag,0.25,0.0,0.001,0.001,0.0,0.25,0.0
2024-11-05 14:15:00,0.1075017336465553,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 14:30:00,0.11039138340719455,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 14:45:00,0.11338791611408397,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 15:00:00,0.1169823528539382,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 15:15:00,0.12313877797361963,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 15:30:00,0.13234821255984025,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 15:45:00,0.1446106566126018,dag,0.001,0.0,0.001,0.0,0.0,0.0,0.0
2024-11-05 16:00:00,0.16071037175207947,dag,0.249,0.0,0.008,0.009,0.0,0.25,0.0
2024-11-05 16:15:00,0.18378440445897012,dag,0.249,0.0,0.0,0.001,0.0,0.25,0.0
2024-11-05 16:30:00,0.21461701635344524,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-05 16:45:00,0.2532082074355049,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-05 17:00:00,0.2955905351377414,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 17:15:00,0.32589422919050415,dag,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2024-11-05 17:30:00,0.34015184702637996,dag,0.002,0.0,0.014,0.012,0.0,0.0,0.0
2024-11-05 17:45:00,0.33836338864537363,dag,0.0,0.0,0.008,0.008,0.0,0.0,0.0
2024-11-05 18:00:00,0.32357811269695413,dag,0.249,0.0,0.0,0.001,0.0,0.25,0.0
2024-11-05 18:15:00,0.3079930537790151,dag,0.251,0.0,0.001,0.0,0.0,0.25,0.0
2024-11-05 18:30:00,0.2946574705410312,dag,0.422,0.0,0.172,0.0,0.0,0.25,0.0
2024-11-05 18:45:00,0.28357136298299884,dag,0.862,0.0,0.612,0.0,0.0,0.25,0.0
2024-11-05 19:00:00,0.2735276390744439,dag,0.627,0.0,0.627,0.0,0.0,0.0,0.0
2024-11-05 19:15:00,0.2596979306934336,dag,0.481,0.0,0.481,0.0,0.0,0.0,0.0
2024-11-05 19:30:00,0.2408751458094957,dag,0.362,0.0,0.362,0.0,0.0,0.0,0.0
2024-11-05 19:45:00,0.21705928442262662,dag,0.205,0.0,0.205,0.0,0.0,0.0,0.0
2024-11-05 20:00:00,0.1900600810052765,dag,0.526,0.0,0.526,0.0,0.0,0.0,0.0
2024-11-05 20:15:00,0.16711647344724223,dag,0.431,0.0,0.431,0.0,0.0,0.0,0.0
2024-11-05 20:30:00,0.1500381962209867,dag,0.181,0.0,0.181,0.0,0.0,0.0,0.0
2024-11-05 20:45:00,0.1388252493264954,dag,0.08,0.0,0.08,0.0,0.0,0.0,0.0
2024-11-05 21:00:00,0.13265516190445306,nacht,0.091,0.0,0.091,0.0,0.0,0.0,0.0
2024-11-05 21:15:00,0.12823805051758608,nacht,0.068,0.0,0.068,0.0,0.0,0.0,0.0
2024-11-05 21:30:00,0.12475144430656473,nacht,0.186,0.0,0.186,0.0,0.0,0.0,0.0
2024-11-05 21:45:00,0.12219534327139628,nacht,0.121,0.0,0.121,0.0,0.0,0.0,0.0
2024-11-05 22:00:00,0.12040177137690443,nacht,0.111,0.0,0.111,0.0,0.0,0.0,0.0
2024-11-05 22:15:00,0.11869882448241516,nacht,0.094,0.0,0.094,0.0,0.0,0.0,0.0
2024-11-05 22:30:00,0.1169185265527558,nacht,0.116,0.0,0.116,0.0,0.0,0.0,0.0
2024-11-05 22:45:00,0.11506087758792456,nacht,0.118,0.0,0.118,0.0,0.0,0.0,0.0
2024-11-05 23:00:00,0.11312587758792506,nacht,0.063,0.0,0.313,0.0,0.25,0.0,0.0
2024-11-05 23:15:00,0.1111135265527555,nacht,0.076,0.0,0.326,0.0,0.25,0.0,0.0
2024-11-05 23:30:00,0.10902382448241406,nacht,0.124,0.0,0.374,0.0,0.25,0.0,0.0
2024-11-05 23:45:00,0.10685677137690618,nacht,0.0,0.0,0.253,0.01,0.25,0.0,0.0
2024-11-06 00:00:00,0.105277599185137,nacht,0.0,0.0,0.229,0.0,0.25,0.0,0.0
2024-11-06 00:15:00,0.10411822845501956,nacht,0.2189999999999999,0.0,0.469,0.0,0.25,0.0,0.0
2024-11-06 00:30:00,0.1029703146349413,nacht,0.2249999999999999,0.0,0.475,0.0,0.25,0.0,0.0
2024-11-06 00:45:00,0.10183385772490217,nacht,0.153,0.0,0.403,0.0,0.25,0.0,0.0
2024-11-06 01:00:00,0.1007088577249022,nacht,0.092,0.0,0.342,0.0,0.25,0.0,0.0
2024-11-06 01:15:00,0.09959531463494124,nacht,0.141,0.0,0.391,0.0,0.25,0.0,0.0
2024-11-06 01:30:00,0.09849322845501957,nacht,0.147,0.0,0.397,0.0,0.25,0.0,0.0
2024-11-06 01:45:00,0.09740259918513698,nacht,0.1099999999999999,0.0,0.36,0.0,0.25,0.0,0.0
2024-11-06 02:00:00,0.09636196991525446,nacht,0.122,0.0,0.372,0.0,0.25,0.0,0.0
2024-11-06 02:15:00,0.09552551300521532,nacht,0.147,0.0,0.397,0.0,0.25,0.0,0.0
2024-11-06 02:30:00,0.0949317715449804,nacht,0.127,0.0,0.377,0.0,0.25,0.0,0.0
2024-11-06 02:45:00,0.0945807455345498,nacht,0.1069999999999999,0.0,0.357,0.0,0.25,0.0,0.0
2024-11-06 03:00:00,0.09447576261407994,nacht,0.137,0.0,0.387,0.0,0.25,0.0,0.0
2024-11-06 03:15:00,0.09463013334419748,nacht,0.147,0.0,0.397,0.0,0.25,0.0,0.0
2024-11-06 03:30:00,0.0950471853650588,nacht,0.188,0.0,0.438,0.0,0.25,0.0,0.0
2024-11-06 03:45:00,0.09572691867666369,nacht,0.0969999999999999,0.0,0.347,0.0,0.25,0.0,0.0
2024-11-06 04:00:00,0.09659810462842552,nacht,0.142,0.0,0.392,0.0,0.25,0.0,0.0
2024-11-06 04:15:00,0.09737582861799478,nacht,0.129,0.0,0.379,0.0,0.25,0.0,0.0
2024-11-06 04:30:00,0.09798886199478465,nacht,0.0959999999999999,0.0,0.346,0.0,0.25,0.0,0.0
2024-11-06 04:45:00,0.09843720475879512,nacht,0.1149999999999999,0.0,0.365,0.0,0.25,0.0,0.0
2024-11-06 05:00:00,0.09888369387221792,nacht,0.0,0.0,0.393,0.0,0.5,0.0,0.0
2024-11-06 05:15:00,0.0999796771838237,nacht,0.0,0.0,0.36,0.0,0.5,0.0,0.0
2024-11-06 05:30:00,0.10188799165580212,nacht,0.0,0.0,0.365,0.0,0.5,0.0,0.0
2024-11-06 05:45:00,0.1046086372881564,nacht,0.0,0.0,0.388,0.0,0.5,0.0,0.0
2024-11-06 06:00:00,0.10867711988270184,dag,0.021,0.0,0.025,0.004,0.0,0.0,0.0
2024-11-06 06:15:00,0.11623546264671268,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 06:30:00,0.1278191713820047,nacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 06:45:00,0.14342824608858062,dag,0.0,0.0,0.008,0.009,0.0,0.0,0.0
2024-11-06 07:00:00,0.16129220159697388,nacht,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2024-11-06 07:15:00,0.17432909722932663,dag,0.249,0.0,0.0,0.001,0.0,0.25,0.0
2024-11-06 07:30:00,0.1807684478161773,dag,0.268,0.0,0.031,0.013,0.0,0.25,0.0
2024-11-06 07:45:00,0.1806102533575222,dag,0.44,0.0,0.226,0.036,0.0,0.25,0.0
2024-11-06 08:00:00,0.1748284487294036,dag,0.251,0.0,0.083,0.082,0.0,0.25,0.0
